arquivo,duracao_segundos,frequencia_amostragem,amplitude_media,amplitude_maxima,amplitude_ratio (mean/max),snr_estimado_db,zero_crossing_rate,regioes_silencio,silencio/tempo,cluster
ekEw7dcko6M,28.8391875,48000.0,0.23013978,1.1201246,0.2054590880870819,189.02238,0.0368238821537537,0.0,0.0,3.0
gP3NtzfQMSE,13.6765625,48000.0,0.15030159,1.1393948,0.1319135278463363,45.687313,0.0777113119885035,0.0,0.0,58.0
MiKcubQXgGw,162.67902083333334,48000.0,0.022213416,0.41204032,0.0539107806980609,23.442307,0.0524160893858182,0.0,0.0,42.0
OtjbewzR5_U,95.85066666666668,48000.0,0.031063706,0.5195271,0.0597922727465629,19.394915,0.0262037026573105,0.0,0.0,70.0
e-0WTB4On4o,5.99075,48000.0,0.07455259,0.579188,0.12871915102005,65.963196,0.0213948857317615,0.0,0.0,73.0
-Xwf-LU9Q1M,60.053333333333335,48000.0,0.05224489,0.7868643,0.0663963183760643,35.60696,0.0910265161605398,25.0,0.4162966252220249,40.0
B4r13WNG6sU,23.800458333333335,48000.0,0.17132775,1.1501048,0.1489670872688293,186.61447,0.0442852717573924,0.0,0.0,3.0
3ckpwGkOoOE,12.933520833333333,48000.0,0.0842812,0.5164862,0.1631818860769271,31.894386,0.0424530960171063,0.0,0.0,55.0
18-zmis0m-Y,38.568979166666665,48000.0,0.1516599,1.1327738,0.1338836699724197,31.280691,0.0313673441388965,10.0,0.2592757240679713,35.0
QYwOl719978,12.678104166666667,48000.0,0.120171785,0.55875725,0.2150697559118271,79.075516,0.0609497378311606,0.0,0.0,23.0
SAm9eMoCrBE,12.643270833333334,48000.0,0.17830813,1.1183497,0.1594386249780655,31.046406,0.0419497819614249,0.0,0.0,4.0
NMC324uiAQo,9.880104166666667,48000.0,0.22202319,1.0073872,0.2203950881958007,40.329437,0.0242549892125134,0.0,0.0,57.0
1_cGk60AxMc,15.267125,48000.0,0.11588016,0.869689,0.1332432180643081,41.0971,0.0422472394378491,0.0,0.0,61.0
CHByVQ0Pkt8,10.379333333333332,48000.0,0.27818996,1.1186552,0.2486824840307235,40.586174,0.0482666516940451,0.0,0.0,15.0
uKCnsUSDLLs,92.18322916666666,48000.0,0.02522642,0.51740974,0.0487552098929882,24.0844,0.0383695959700046,1.0,0.010847960187986111,70.0
N6U9JttNrVM,29.048166666666667,48000.0,0.16166018,1.0417352,0.1551835685968399,29.988018,0.0351931758214023,0.0,0.0,4.0
QwDsS7fFRvs,52.44227083333333,48000.0,0.18830925,1.1045952,0.1704780608415603,37.580807,0.0311386794221578,4.0,0.07627434770535378,4.0
Gb6xywcu8P0,3.9241875,48000.0,0.26999038,0.9541509,0.2829640209674835,51.35159,0.010726265285326,0.0,0.0,57.0
fP9GiAG5s00,15.058145833333333,48000.0,0.009470008,0.23478557,0.0403347127139568,25.54163,0.0385593489952195,0.0,0.0,70.0
Zj3J8iqFR9g,20.015604166666662,48000.0,0.2289514,1.1867063,0.1929301172494888,36.55874,0.0635363945125199,0.0,0.0,41.0
qRhR2VJi00o,36.71075,48000.0,0.08609118,0.93973386,0.0916123017668724,27.024673,0.0365687475032684,0.0,0.0,53.0
mHSgJtllIIc,5.013333333333334,48000.0,0.14477067,0.7682471,0.1884428411722183,36.764553,0.0235069582669851,0.0,0.0,26.0
Jip6QBO4i90,25.332979166666668,48000.0,0.078126796,1.0018334,0.0779838189482688,29.998863,0.0284919819078947,6.0,0.23684541642440723,35.0
_YGiQeOeecI,12.0279375,48000.0,0.06296719,0.55957556,0.1125266924500465,28.467205,0.0396728515625,0.0,0.0,9.0
A7wiqMjS0eA,7.024041666666666,48000.0,0.06227245,0.8712969,0.0714709907770156,42.907448,0.0270577461115326,1.0,0.1423681759670655,17.0
HGYRx5yyxbo,31.370166666666663,48000.0,0.14858149,0.8790525,0.1690245866775512,57.901054,0.0490233710897653,0.0,0.0,55.0
_sPPHrqUgkQ,10.402541666666666,48000.0,0.07800899,0.47397014,0.1645862907171249,33.545456,0.0682207951780225,0.0,0.0,21.0
p228zjTN8SY,46.416979166666664,48000.0,0.14542614,1.2288994,0.1183385252952575,38.765823,0.0339437372544232,0.0,0.0,20.0
pa3Tg0aebW8,43.131083333333336,48000.0,0.2542474,1.1253577,0.2259258478879928,51.939476,0.0364013430390702,0.0,0.0,57.0
_D03CoSszD4,25.100791666666662,48000.0,0.1009926,0.5473675,0.1845060139894485,47.23528,0.0464655407019966,0.0,0.0,55.0
HZFXFVlSn3w,12.202104166666668,48000.0,0.052072898,0.3274535,0.1590237915515899,44.37919,0.0468690245301573,0.0,0.0,50.0
L9P4cXgBQxg,8.510125,48000.0,0.08738172,0.69860667,0.1250800043344497,51.379883,0.0523807076284461,0.0,0.0,61.0
Wa3eHzHGln4,16.613895833333334,48000.0,0.08768203,0.86578685,0.1012743860483169,34.32084,0.0292238521943196,0.0,0.0,20.0
3VXp0xmObnA,14.848,48000.0,0.12682086,1.0985887,0.1154398024082183,40.45333,0.0491330817031586,0.0,0.0,36.0
6q66atnD6Mk,5.717333333333333,48000.0,0.25989485,1.1256461,0.2308850437402725,43.87841,0.0426641425162942,0.0,0.0,57.0
lj3XpaVpOVo,8.149333333333333,48000.0,0.11883339,0.7754331,0.1532477587461471,39.136868,0.0550851460375816,0.0,0.0,18.0
lNTFbI46eY4,118.77008333333332,48000.0,0.008708222,0.19214822,0.0453203357756137,24.168964,0.0570308991917377,0.0,0.0,0.0
akR0dQRs4g0,13.212166666666668,48000.0,0.15398826,0.6808237,0.2261793464422226,61.20979,0.0557952954751816,0.0,0.0,55.0
7u2ii0LhO2Q,57.237208333333335,48000.0,0.115010686,0.99863386,0.1151680201292038,82.06448,0.0407871355816716,0.0,0.0,31.0
-j-BUtjqjy0,10.843729166666666,48000.0,0.035357438,0.4802513,0.0736227855086326,42.00261,0.0442689128564405,0.0,0.0,9.0
O0_NazLNBcs,6.060416666666667,48000.0,0.10019638,0.6647881,0.1507192701101303,29.2226,0.0436243684094903,0.0,0.0,55.0
tjaUVTSBQGs,22.826666666666668,48000.0,0.091216475,0.5577999,0.1635290384292602,54.780006,0.0683614275601354,0.0,0.0,23.0
QnMmUFPPjSM,43.769625,48000.0,0.034617018,0.81761265,0.0423391424119472,28.284534,0.0550426460846125,4.0,0.09138757757234613,64.0
EsSuwv-r9oM,15.081375,48000.0,0.14036813,0.9580361,0.1465165317058563,46.637398,0.0517992507956152,0.0,0.0,36.0
ptdqkzvw_eM,37.407354166666664,48000.0,0.21142574,1.1301503,0.1870775371789932,99.62235,0.0387575852758768,0.0,0.0,27.0
xaxLO8r6CXg,9.938145833333332,48000.0,0.103597976,0.8573671,0.1208326965570449,42.34456,0.0443712488264484,0.0,0.0,61.0
iQCYlNFssuY,16.428125,48000.0,0.24037357,1.0599416,0.2267799973487854,39.211075,0.0444722506692083,0.0,0.0,57.0
ANLgXcoQZXA,42.602666666666664,48000.0,0.092759274,1.0188315,0.0910447686910629,64.77376,0.0356222866473717,0.0,0.0,61.0
3ZUSQPvGNAY,17.809708333333333,48000.0,0.070378646,1.0352106,0.0679848566651344,37.092594,0.0350939722118263,0.0,0.0,53.0
CWJxcrfpOy0,41.91202083333334,48000.0,0.11268533,1.1079187,0.1017090231180191,24.664438,0.0311566923107506,5.0,0.11929751657365602,35.0
7keEeh_RMXg,21.0140625,48000.0,0.08167892,0.8919679,0.0915715917944908,39.876194,0.0319748660261288,0.0,0.0,61.0
ZelE_8BvmgA,26.772625,48000.0,0.16735342,1.071224,0.1562263518571853,40.03795,0.0413924380602589,0.0,0.0,4.0
7qstvFLy8j8,44.28097916666667,48000.0,0.20990758,1.1003964,0.1907563358545303,97.2896,0.0274398303904744,0.0,0.0,27.0
n1peqpbbrkQ,12.411083333333334,48000.0,0.030652974,0.4415483,0.0694215670228004,26.616463,0.0330349112704037,1.0,0.08057314362834295,70.0
HCCZqMk9cOE,59.87266666666667,48000.0,0.3152937,1.541705,0.204509750008583,132.34277,0.0503596790668418,0.0,0.0,27.0
lqUwFFu8rNA,60.023583333333335,48000.0,0.25639984,1.3077531,0.1960613578557968,37.274803,0.045754156810812,0.0,0.0,41.0
3EBVrlyxqOg,10.936604166666667,48000.0,0.17270808,0.8047595,0.2146083116531372,41.939125,0.010940165082846,0.0,0.0,26.0
7-51lh2CFpc,36.617875,48000.0,0.06567054,0.9340926,0.0703041031956672,48.586765,0.1110206201755024,16.0,0.4369450712254603,40.0
kac93DQ6EkM,19.005541666666662,48000.0,0.249806,1.0497806,0.2379602044820785,85.579384,0.0720294305906285,0.0,0.0,27.0
XlT606c9STo,38.656,48000.0,0.2743923,1.203568,0.2279823869466781,46.44054,0.0507071659482758,0.0,0.0,15.0
z74cKbiALeo,30.789666666666665,48000.0,0.20437622,1.0720813,0.1906349956989288,51.97258,0.0480294883313127,0.0,0.0,41.0
jHNleF9y2Qg,34.5396875,48000.0,0.050463047,0.9534114,0.0529289320111274,58.718735,0.0388469266170114,0.0,0.0,61.0
AXG0XsGP4_0,32.42666666666667,48000.0,0.047138605,0.9440894,0.0499302335083484,43.710472,0.0271436847459717,15.0,0.4625822368421052,52.0
K1I2o6cNuVg,18.819791666666667,48000.0,0.073536925,0.523113,0.1405756026506424,35.241524,0.0299049442280453,0.0,0.0,9.0
JFjtXnpFsoU,197.35802083333337,48000.0,0.03432958,0.26021168,0.1319294273853302,172.60292,0.0556096213705209,0.0,0.0,69.0
whp-W1ji4p4,57.98022916666667,48000.0,0.09145762,0.98395765,0.0929487347602844,180.96844,0.0335883785469554,0.0,0.0,33.0
4ufyJu0f-vk,28.305125,48000.0,0.22608733,1.2378185,0.1826498210430145,53.422302,0.068587325440373,0.0,0.0,41.0
DAEOUpaMGK8,46.25066666666667,48000.0,0.023785908,0.60131985,0.0395561642944812,15.967262,0.0225170048420567,0.0,0.0,70.0
lbr9r9aUcAI,18.986666666666668,48000.0,0.12117229,1.0769321,0.1125161796808242,60.449936,0.0667390818009545,0.0,0.0,28.0
JUAdYcg32QA,16.846083333333333,48000.0,0.27636185,1.3321265,0.2074591666460037,29.755247,0.0491863009295886,0.0,0.0,15.0
aLWW5SB4T3A,7.7786875,48000.0,0.08314914,0.50269234,0.1654076129198074,48.57281,0.0482488762842465,0.0,0.0,55.0
iIeTm1b8UvY,16.8576875,48000.0,0.013758575,0.41731566,0.0329692251980304,18.060394,0.019308573984029,0.0,0.0,70.0
U_aBm8OI4Cs,12.840979166666669,48000.0,0.1554392,0.63600886,0.2443978488445282,46.048054,0.0212771393531976,0.0,0.0,26.0
PVGN6pyuCgo,15.267125,48000.0,0.32364532,1.3573617,0.2384370565414428,42.15661,0.0412659032384776,0.0,0.0,15.0
cXmYT_3A1OY,18.56,48000.0,0.122831225,0.7898467,0.155512735247612,46.299114,0.0612693405370476,0.0,0.0,18.0
3PFnPCArMqc,75.73333333333333,48000.0,0.19215915,1.0221922,0.1879872828722,85.8179,0.018834206339776,0.0,0.0,27.0
cpQL5hK7WP0,60.41833333333334,48000.0,0.20363246,1.2471714,0.1632754355669021,30.404016,0.0414535697539717,0.0,0.0,4.0
eGMEWb7f2YE,6.336,48000.0,0.06046941,0.33672792,0.1795794367790222,54.90479,0.0224970456932773,0.0,0.0,26.0
pwQ3uo_12gA,14.01325,48000.0,0.28472504,1.1226461,0.2536195814609527,64.57831,0.0459794461092085,0.0,0.0,57.0
fM1TsmvpJUA,13.53725,48000.0,0.13907287,0.5917026,0.2350384593009948,52.2256,0.0332900159940944,0.0,0.0,26.0
KNjZXjgE3So,17.078291666666665,48000.0,0.18171681,0.9152429,0.198544904589653,63.183716,0.0114727806062734,0.0,0.0,26.0
_kk7jVtacT8,42.608625,48000.0,0.076829195,0.9261428,0.0829560980200767,49.547935,0.0326259875625782,0.0,0.0,61.0
kxhol1snW74,54.7294375,48000.0,0.17084837,1.0897052,0.1567840278148651,33.624023,0.0393012639166341,8.0,0.14617362000111914,4.0
bMd4kU77HvY,17.275666666666666,48000.0,0.15922278,1.0234072,0.1555810570716858,28.320038,0.0420847198109567,0.0,0.0,4.0
gOVw7n2Q_w4,56.63347916666667,48000.0,0.07329502,1.0161135,0.0721327066421508,33.463463,0.0418339328801789,18.0,0.31783320157724726,52.0
PQTZz5a06OE,61.184583333333336,48000.0,0.012117459,0.19416663,0.0624075271189212,48.30126,0.0225025567315234,0.0,0.0,70.0
6OHNKMCQv-M,5.456708333333333,48000.0,0.0021686612,0.00967605,0.2241266965866089,39.803036,0.0160903930664062,0.0,0.0,50.0
ThuERa5oEU8,42.864979166666664,48000.0,0.029207036,0.25329563,0.1153080910444259,34.50625,0.022484507184623,0.0,0.0,9.0
__UjwIKyPIU,14.229333333333331,48000.0,0.09916959,0.65628886,0.1511066108942031,40.41611,0.059780620903558,0.0,0.0,18.0
104dmRsDpko,3.050666666666667,48000.0,0.09327208,0.9092611,0.1025800853967666,46.597916,0.0257121760670731,0.0,0.0,61.0
Vvk0CcPgXaA,11.133979166666666,48000.0,0.12518613,0.8667687,0.1444285213947296,25.707636,0.0206976996527777,0.0,0.0,20.0
nkyJc25upQE,35.08535416666667,48000.0,0.19784404,1.1057754,0.1789188385009765,31.818375,0.0545270647321428,0.0,0.0,41.0
hZIaDRmIQ2A,24.5435,48000.0,0.123679124,1.1078186,0.1116420328617096,184.1282,0.0794814075401999,0.0,0.0,33.0
6jvKLl6ZWKg,15.534166666666666,48000.0,0.050513275,0.61082304,0.0826970711350441,29.93926,0.0299205478937886,1.0,0.06437422885038356,9.0
nMB8UB7oflo,11.377791666666669,48000.0,0.13891394,0.7904955,0.175730213522911,47.68882,0.0315877240510777,0.0,0.0,55.0
sk3gnV0hfqM,13.839104166666669,48000.0,0.05715693,0.5589333,0.1022607311606407,26.330097,0.031504673656587,0.0,0.0,9.0
SvOrpXayIsM,15.000979166666667,48000.0,0.04643804,0.22581467,0.2056466788053512,48.58633,0.0460292705001776,0.0,0.0,50.0
QsQvJJLLePs,17.264041666666667,48000.0,0.16581973,1.0383394,0.1596970558166504,30.797455,0.0381942098710623,0.0,0.0,4.0
40oORG8YO2s,99.89225,48000.0,0.06080758,1.189284,0.0511295720934867,21.415787,0.0472080114622263,2.0,0.020021573245171672,12.0
sfYtNOOzXaw,26.679729166666668,48000.0,0.069895744,0.8829849,0.0791584849357605,27.444536,0.0285785043839928,6.0,0.22488983911786958,35.0
yPWSHilmWic,5.096791666666666,48000.0,0.06816537,0.6433412,0.1059552431106567,30.941355,0.0159181730517782,0.0,0.0,9.0
7fthos8q0pE,48.030479166666666,48000.0,0.26630118,1.1746066,0.2267152220010757,52.92566,0.0313617961289695,0.0,0.0,57.0
o8B4WlNACKw,21.0605,48000.0,0.17764248,0.9484445,0.1872987598180771,35.608177,0.0238422171677215,0.0,0.0,4.0
ooNIvbOc9Hc,39.288979166666664,48000.0,0.16643226,1.177562,0.1413363069295883,29.25619,0.0321715579617942,1.0,0.025452430203338407,4.0
RmJ2R2KOLw4,13.061229166666667,48000.0,0.069738366,0.92606324,0.0753062665462493,30.340782,0.027613600127551,5.0,0.38281236292526066,52.0
OS67kzC37N0,17.301333333333332,48000.0,0.122519046,0.760232,0.1611600816249847,40.469727,0.0585043972389094,0.0,0.0,18.0
NNtLmrUYg5k,20.421958333333333,48000.0,0.04104144,0.39212525,0.104664109647274,25.433386,0.0284526456429503,0.0,0.0,9.0
g-Z-HPLmdy4,17.414979166666665,48000.0,0.11729801,1.0058464,0.1166162267327308,38.273384,0.0337521050214329,0.0,0.0,20.0
O1lUPHc8h4Y,18.436645833333333,48000.0,0.08059862,0.91899025,0.0877034589648246,28.936153,0.0196659580140254,0.0,0.0,48.0
OwHLkxp6ZyI,20.416,48000.0,0.12626499,0.5242951,0.2408280968666076,48.648685,0.0384248021377284,0.0,0.0,26.0
1cPDi9GCpjs,13.305041666666666,48000.0,0.14811589,0.746969,0.1982892006635666,35.36651,0.0727456899789663,0.0,0.0,18.0
FtLmZ9Metng,21.39720833333333,48000.0,0.10243317,0.61560243,0.1663949936628341,43.549046,0.0371310385250498,0.0,0.0,55.0
m6ea9o6qUrw,10.031020833333333,48000.0,0.18153104,0.9177396,0.19780233502388,29.839754,0.0273364854543039,0.0,0.0,4.0
9fuY6dZoqHM,56.87466666666667,48000.0,0.033163026,0.41130215,0.0806293562054634,30.112251,0.0390180025900056,18.0,0.31648537134283566,19.0
IU_30bPDvH0,22.929708333333338,48000.0,0.41381216,1.3123319,0.3153258264064789,61.335686,0.031215933866279,0.0,0.0,10.0
oVj1CHzC_W8,6.037208333333333,48000.0,0.09848537,0.9653833,0.1020168587565422,41.642857,0.0152618084695229,0.0,0.0,20.0
gs_YySJ3AaM,36.17670833333333,48000.0,0.23108904,1.1996914,0.1926237344741821,57.091904,0.0404526332639298,0.0,0.0,57.0
oaVaqGCY6gw,5.433479166666666,48000.0,0.15940121,1.0001807,0.15937240421772,44.684296,0.0245930989583333,0.0,0.0,4.0
inw6hGZX5uU,42.922104166666664,48000.0,0.07727948,0.7247246,0.1066328883171081,123.563576,0.0293137415739935,0.0,0.0,31.0
aEDUUukcPDc,7.616145833333333,48000.0,0.14945237,0.8374392,0.1784635484218597,57.001816,0.0273772126311188,0.0,0.0,26.0
v9hZjDsg-dU,31.3005,48000.0,0.07076111,0.9818856,0.0720665454864502,35.991386,0.0263863194740204,1.0,0.031948371431766265,48.0
uosBKbNLl2Y,84.74122916666667,48000.0,0.05178733,0.48539013,0.1066921800374984,46.321262,0.0894346262389867,26.0,0.30681641339971516,67.0
cWajPB-Zj3A,12.016333333333334,48000.0,0.05279505,0.7456027,0.0708085522055625,22.076895,0.0308397051075865,0.0,0.0,48.0
qvNIbW_aqUw,22.604645833333333,48000.0,0.14088522,1.0497003,0.1342147141695022,50.10369,0.0504366892688679,0.0,0.0,36.0
TEFAyIJVvAI,16.103041666666666,48000.0,0.11392097,0.8827274,0.1290556639432907,75.20918,0.0426191923634105,0.0,0.0,31.0
8QuFzZ_w72o,35.54977083333333,48000.0,0.030999366,0.3688493,0.0840434432029724,47.276634,0.0326678175630063,0.0,0.0,9.0
Jta5MwvXsm0,6.4435416666666665,48000.0,0.08827422,0.91683424,0.0962815433740615,51.012245,0.0553032993285124,0.0,0.0,28.0
RsPkUhArL_I,15.0233125,48000.0,0.02404366,0.058676526,0.4097662568092346,54.791573,0.041049932908978,0.0,0.0,62.0
2XjYaxOQKUg,7.082104166666666,48000.0,0.08270086,0.6228534,0.1327774077653885,61.45179,0.0222631247646837,0.0,0.0,73.0
yAM7N14MzCE,10.983041666666669,48000.0,0.19390161,0.92979264,0.2085428535938263,51.206863,0.0465986233313106,0.0,0.0,4.0
L-8c8oUOum4,6.153291666666667,48000.0,0.09737563,0.9474641,0.1027750074863433,76.07369,0.0269866361568457,0.0,0.0,31.0
Xn0zKHyag9A,11.145583333333333,48000.0,0.3316045,1.2187233,0.2720917165279388,40.380436,0.0222871187200956,0.0,0.0,10.0
_jMv-8CILuA,6.101333333333334,48000.0,0.25435993,1.1269634,0.2257038056850433,52.402874,0.047441678937609,0.0,0.0,57.0
OI-7oobPXV4,24.613166666666668,48000.0,0.036529813,0.5998317,0.0609001033008098,26.236317,0.0181709170548093,0.0,0.0,70.0
ZzF2HkjoDQI,34.586125,48000.0,0.0864409,0.6391297,0.1352478265762329,58.37727,0.0324149189118871,0.0,0.0,61.0
884UCcErhCY,10.518645833333334,48000.0,0.015722271,0.6269648,0.0250767990946769,77.50312,0.0134700322948328,2.0,0.19013854365759217,73.0
KC_DB2M43IU,20.073666666666668,48000.0,0.30245298,1.0994916,0.2750844061374664,50.706333,0.0370665660700053,0.0,0.0,57.0
rbFjEddIc6U,25.240104166666665,48000.0,0.1464994,1.0639174,0.1376980990171432,29.600826,0.0334372607071187,0.0,0.0,20.0
VuV6NVHDiWY,17.7284375,48000.0,0.1800444,1.0319729,0.1744662076234817,29.808681,0.0403864086928743,0.0,0.0,4.0
rRpueJUPU8g,13.014791666666667,48000.0,0.19062623,1.0148822,0.1878308951854705,42.15747,0.0366782798423423,0.0,0.0,4.0
r00ne2MyLxg,39.05597916666667,48000.0,0.053009663,1.0582014,0.0500941127538681,35.378624,0.0829475440333151,14.0,0.358459838895773,54.0
eCKlRnfUXCg,15.0233125,48000.0,0.22042078,1.0531261,0.2093014121055603,41.386482,0.043934916163946,0.0,0.0,41.0
Nr6x-XXgf_g,4.249270833333333,48000.0,0.1136057,0.74530786,0.1524278819561004,61.295685,0.0861993851817042,0.0,0.0,23.0
GNw4zI4qzO8,60.117333333333335,48000.0,0.14815412,1.0264103,0.1443420052528381,52.852074,0.0185018488335994,0.0,0.0,4.0
LkJTfM-LGP8,25.173333333333332,48000.0,0.039083127,0.27382842,0.1427285224199295,45.24616,0.0303253471119229,0.0,0.0,50.0
CRlBrn0RT0o,19.008,48000.0,0.044819817,1.0085769,0.0444386713206768,29.451927,0.0321756257010656,0.0,0.0,48.0
QCdcJs1vtNc,15.000979166666667,48000.0,0.08884518,0.54073274,0.1643051654100418,37.748295,0.0478886954735252,0.0,0.0,55.0
FMcoXeixQm8,15.058145833333333,48000.0,0.15464553,0.77562916,0.1993807554244995,78.88477,0.0098479273636685,0.0,0.0,26.0
9m6phzYtgrw,4.922645833333333,48000.0,0.04127725,0.32688564,0.1262742727994918,84.01933,0.0111702262581168,0.0,0.0,73.0
5z-OUXNPr6o,16.253979166666667,48000.0,0.29004014,1.1168066,0.2597048878669739,50.3069,0.0520717991305774,0.0,0.0,15.0
sD73JBHUxwo,63.2395625,48000.0,0.13108455,0.76946384,0.1703583002090454,76.16164,0.0675383806027576,0.0,0.0,23.0
Kkrihnde1ug,29.9073125,48000.0,0.19982046,1.3873928,0.1440258771181106,38.500523,0.0579602381642296,0.0,0.0,41.0
zGsT6d__DLQ,50.44535416666667,48000.0,0.28275713,1.2712804,0.2224191725254058,42.497063,0.0583102784751585,0.0,0.0,15.0
6He2QH_PIcQ,5.9443125,48000.0,0.1485049,1.0137422,0.1464917808771133,39.029133,0.0846039146505376,0.0,0.0,58.0
dQen2SZmExk,28.309333333333335,48000.0,0.27129412,1.1505048,0.235804408788681,49.319473,0.050566443032015,0.0,0.0,15.0
w7f-tp82SOc,6.037354166666667,48000.0,0.0738346,0.57968426,0.1273703724145889,54.380463,0.0217599481922398,0.0,0.0,73.0
Xhux5c1XPWM,34.586125,48000.0,0.04161043,0.57910514,0.0718529820442199,29.128181,0.0209793810707678,2.0,0.057826657366212605,9.0
-UXWG8ymMi8,12.457520833333334,48000.0,0.20249021,1.3084476,0.1547560691833496,48.742874,0.0367749357876712,0.0,0.0,4.0
9QSYtUTTixs,61.04527083333333,48000.0,0.07178937,0.8574159,0.083727590739727,178.93198,0.0374973209800366,0.0,0.0,33.0
FBVDkX2cbCI,12.202104166666668,48000.0,0.15905191,1.0808189,0.1471587121486663,35.48317,0.0484401462795017,0.0,0.0,36.0
aBd4w5HhqSI,116.26666666666668,48000.0,0.1429078,1.1489245,0.1243839785456657,27.140179,0.0263671875,28.0,0.24082568807339447,35.0
nexeRxSmCaE,16.300416666666667,48000.0,0.18243696,1.1650904,0.1565860956907272,49.161087,0.0525938624100719,0.0,0.0,41.0
6Wcj4HVjlJc,35.677479166666664,48000.0,0.17140104,1.1018188,0.1555619090795517,35.59841,0.0605200158819133,0.0,0.0,36.0
fodBVzIPDHg,2.2523541666666667,48000.0,0.049422234,0.38064122,0.1298394203186035,41.245705,0.0341935067806603,0.0,0.0,50.0
n47YT8OuZT8,21.7455,48000.0,0.20152353,1.0913066,0.1846626251935959,47.904137,0.0344876471309465,0.0,0.0,4.0
bI4Po0qF2yc,47.3919375,48000.0,0.0702032,1.0070797,0.0697096735239029,37.85697,0.0375172101831532,0.0,0.0,53.0
hALS-q8D34o,71.401375,48000.0,0.06171957,0.6229417,0.0990776047110557,48.607277,0.0626630278747759,17.0,0.23809065301613588,67.0
1m5fIvealEk,5.027125,48000.0,0.05697157,0.37466228,0.1520611345767974,51.02732,0.0385442184189618,0.0,0.0,50.0
aXlu2VCaENA,22.144,48000.0,0.05365277,0.50823134,0.1055676117539405,36.721302,0.0368178638059701,0.0,0.0,9.0
GExgYAbbbho,21.0256875,48000.0,0.09927074,0.71647763,0.1385538578033447,33.53952,0.0712660350373985,0.0,0.0,18.0
9rQPj6vw4Pg,7.871583333333334,48000.0,0.13332854,1.0952234,0.1217363849282264,50.16662,0.0809488270663956,0.0,0.0,28.0
c5_SMrGHk_Q,48.56454166666666,48000.0,0.022135409,0.33500004,0.0660758391022682,62.617935,0.0251676650354162,0.0,0.0,73.0
w3xsTH_CUxs,11.993125,48000.0,0.13166015,0.8394067,0.156849056482315,57.607994,0.0550512152777777,0.0,0.0,28.0
molytFEMFxI,21.641,48000.0,0.15583336,1.129888,0.1379192918539047,185.53984,0.0587915652723016,0.0,0.0,33.0
u_ItzQMGTG8,15.000979166666667,48000.0,0.12606499,0.9621395,0.1310256868600845,28.218758,0.0276526130508173,0.0,0.0,20.0
F8HnHIyFza8,14.9304375,48000.0,0.043788776,0.40665558,0.1076802536845207,37.005756,0.0300966099330357,0.0,0.0,9.0
qZA-jzpP46Y,50.73560416666667,48000.0,0.08568539,0.8922031,0.0960379838943481,180.66194,0.0624174735915493,0.0,0.0,33.0
aEi2inVCuuA,5.824,48000.0,0.11902505,0.70636404,0.1685038357973098,76.51842,0.0112920618144424,0.0,0.0,31.0
SkJ6UWEwkuI,99.648,48000.0,0.019916689,0.66934884,0.0297553203999996,17.529383,0.045118222282056,0.0,0.0,25.0
tX1lgSLn_0w,10.936604166666667,48000.0,0.17270808,0.8047595,0.2146083116531372,41.939125,0.010940165082846,0.0,0.0,26.0
ptWoN9i1Oa0,23.754020833333332,48000.0,0.09362169,0.77532053,0.1207522451877594,32.558434,0.0225232059665469,0.0,0.0,20.0
eI5zpNwL_5U,13.723,48000.0,0.10613497,0.48625433,0.2182704955339431,41.803455,0.0478545976592851,0.0,0.0,55.0
bPhgMspm3qs,15.743145833333331,48000.0,0.101647235,0.75958264,0.1338198482990265,43.64855,0.021437068618733,0.0,0.0,61.0
tWkhGKmpl6U,180.544,48000.0,0.00027190594,0.036106944,0.0075305718928575,45.56397,0.010032626314468,77.0,0.4264888337468982,65.0
cglhLOhV6ls,15.04,48000.0,0.21294148,1.1384242,0.1870493292808532,47.67374,0.0545549615742381,0.0,0.0,41.0
r9Rxb3nmLRc,7.267854166666667,48000.0,0.10951608,0.71465915,0.1532423943281173,69.34552,0.0511113052144428,0.0,0.0,31.0
ifitk_IY7l4,16.068229166666665,48000.0,0.027832136,0.5578905,0.0498881712555885,27.234842,0.0390676841406768,0.0,0.0,70.0
vCjBB1z1Exo,22.40727083333333,48000.0,0.1337292,0.94602674,0.1413587927818298,51.69388,0.035035864618039,0.0,0.0,61.0
1CsoVS_MDyI,35.95610416666667,48000.0,0.018717771,0.35887623,0.0521566197276115,28.637718,0.0279939708636161,0.0,0.0,70.0
klnM363L2SM,62.914479166666666,48000.0,0.17706485,1.2520022,0.1414253413677215,30.618011,0.0525228057721647,0.0,0.0,36.0
__3Ng4DxUlE,10.7740625,48000.0,0.13686247,0.6419498,0.2131980955600738,35.882145,0.0595983246785361,0.0,0.0,18.0
WyP_P8WZzjc,17.92,48000.0,0.028329572,0.51723206,0.0547714903950691,20.405434,0.0305145281826293,1.0,0.055803571428571425,70.0
SiufqTstmc8,22.709125,48000.0,0.21927275,1.0572433,0.2074004560708999,29.697037,0.0528134999559652,0.0,0.0,41.0
C5Hvc2H7vmE,20.073666666666668,48000.0,0.3066486,1.1205616,0.2736561894416809,33.766125,0.0373179712407013,0.0,0.0,15.0
wsDODODhE20,4.527895833333333,48000.0,0.7173961,1.5037868,0.4770596921443939,84.3764,0.0345783547794117,0.0,0.0,59.0
