arquivo,duracao_segundos,frequencia_amostragem,amplitude_media,amplitude_maxima,amplitude_ratio (mean/max),snr_estimado_db,zero_crossing_rate,regioes_silencio,silencio/tempo,duracao_categoria
vbCUFbUGml8.mp3,38.93333333333333,48000,0.03569561,0.7948643,0.0449078008532524,28.975357,0.0940135996559161,0,0.0,35-45s
OWGlmMajHyw.mp3,10.581333333333331,48000,0.06464836,1.0095934,0.0640340596437454,45.734783,0.0787086755727593,0,0.0,10-25s
W_bFD8ywTdM.mp3,21.281104166666665,48000,0.08590222,0.7409626,0.1159332692623138,37.881763,0.035517079080035,0,0.0,10-25s
LVwwB3YNneo.mp3,15.168,48000,0.2678961,1.1175579,0.2397156208753585,48.26867,0.0576755204673225,0,0.0,10-25s
l8dQ6INgKGs.mp3,60.30222916666666,48000,0.092566885,1.0947598,0.0845545157790184,23.9349,0.0519225879908029,0,0.0,>60s
qHUclfieYY0.mp3,78.36735416666667,48000,0.09151867,1.049782,0.0871787369251251,22.610228,0.0583480475661834,0,0.0,>60s
iJtUmydCU64.mp3,16.554666666666666,48000,0.06086912,0.65321493,0.0931839048862457,41.380386,0.0618413076505151,0,0.0,10-25s
Doa2Q-MAhFc.mp3,160.566,48000,0.046041753,0.8246642,0.0558309108018875,21.247654,0.0385854413694034,1,0.006227968561214703,>60s
ipVvza5RIc4.mp3,62.984145833333336,48000,0.052867457,0.57166564,0.092479683458805,27.626448,0.0631515102402624,0,0.0,>60s
8LhPkfrGBgw.mp3,87.31864583333333,48000,0.21975835,1.1468465,0.1916196644306183,36.88944,0.0608477044399658,0,0.0,>60s
1_49EHLnrJs.mp3,99.99675,48000,0.031425636,0.84242207,0.0373039096593856,23.841022,0.0835810416666666,5,0.05000162505281421,>60s
gYvSs5ImnSE.mp3,47.40354166666667,48000,0.11459058,0.996887,0.1149484068155288,31.583855,0.0449910802165354,0,0.0,45-60s
OKdovgMeWSU.mp3,169.12254166666668,48000,0.109027795,0.9889581,0.1102451086044311,26.00623,0.0552636078219601,0,0.0,>60s
i99ud9v5N70.mp3,482.4177916666667,48000,0.087953605,1.0669081,0.0824378430843353,23.466938,0.0508718519910672,0,0.0,>60s
yBuEQv7-BXA.mp3,166.97470833333333,48000,0.056330904,0.5030218,0.1119850203394889,42.617462,0.0622375496079276,0,0.0,>60s
-VB5DPHtz_Y.mp3,165.97625,48000,0.033728715,0.2601574,0.1296473443508148,29.192394,0.0699755260045145,7,0.04217470873091783,>60s
B7G5IPOP-RY.mp3,17.408,48000,0.03320709,0.4015515,0.0826969593763351,37.783028,0.0369123282493876,0,0.0,10-25s
uIFp8XLvbrg.mp3,53.6265,48000,0.040423404,0.36501473,0.1107445806264877,50.66219,0.0555372336788981,0,0.0,45-60s
SDdldxTtri4.mp3,26.36627083333333,48000,0.09553214,0.9506425,0.1004921793937683,28.346796,0.0354221183505258,0,0.0,25-35s
9PX4ZaxHGxU.mp3,36.01416666666667,48000,0.045253776,0.5456151,0.0829408466815948,30.993496,0.0486271445624814,0,0.0,35-45s
XWRfAXkF2Wg.mp3,125.31810416666669,48000,0.04238331,0.67496586,0.0627932623028755,24.2675,0.0555840191186483,4,0.03191877204494096,>60s
2YCb5pLK93o.mp3,2594.59775,48000,0.052566305,1.0446101,0.0503214560449123,22.503405,0.063769317665595,111,0.04278119797182434,>60s
tQcR5r4HyrE.mp3,13.084458333333334,48000,0.11380426,0.857647,0.1326935887336731,41.097088,0.0869403270171149,0,0.0,10-25s
2war6OtJLNA.mp3,30.8245,48000,0.060329244,0.7426382,0.0812363922595977,43.77354,0.039961849859429,0,0.0,25-35s
MvsgoWKE1Xk.mp3,99.1724375,48000,0.07827327,0.95282805,0.082148365676403,24.759747,0.0547265709023445,5,0.050417234123140316,>60s
fLbZZ6xUBSM.mp3,59.28533333333333,48000,0.12308494,1.0680807,0.1152393668889999,27.300436,0.0411412307182047,0,0.0,45-60s
ItcIi-WmCSw.mp3,276.9066666666667,48000,0.13771519,0.92159504,0.1494313478469848,30.487185,0.0560908407382708,0,0.0,>60s
aC7PILkuqJ0.mp3,523.8537916666667,48000,0.105470866,1.0949365,0.0963260158896446,29.161833,0.054630471549723,16,0.03054287332558043,>60s
avTZgI-7Edk.mp3,53.568979166666665,48000,0.13659737,1.03724,0.1316931098699569,38.889595,0.0423895782525383,0,0.0,45-60s
SmN3jN_DYS0.mp3,40.192,48000,0.11649232,0.98707694,0.1180174723267555,35.93285,0.0416515954580127,0,0.0,35-45s
scCYhcddG-w.mp3,849.92,48000,0.20146827,1.2337894,0.16329225897789,32.669113,0.0653522240735715,26,0.030591114457831328,>60s
vhLcYQFkBjU.mp3,46.9043125,48000,0.09208142,0.9516108,0.0967637374997139,25.107897,0.0353197875810027,1,0.021320001225900068,45-60s
fD2mQDrYqaY.mp3,465.92,48000,0.046941552,0.8703369,0.053934920579195,28.014326,0.0580655732397953,23,0.0493646978021978,>60s
cUA3OED6gQw.mp3,100.379875,48000,0.040908847,0.63054585,0.0648784637451171,24.974287,0.1058420560879555,0,0.0,>60s
MgdNw9Xfw5s.mp3,10.286458333333334,48000,0.022471685,0.12485048,0.1799887716770172,55.691284,0.050179626781088,0,0.0,10-25s
Hi9MXQI2Up4.mp3,91.80097916666666,48000,0.16627827,1.0731523,0.1549437791109085,30.985546,0.0375690072397467,1,0.010893129997932575,>60s
6yyg74Q8Eeg.mp3,20.5380625,48000,0.19636554,1.1068716,0.1774058789014816,30.907724,0.0575494974201713,0,0.0,10-25s
7anQ9KqUDyY.mp3,51.73333333333333,48000,0.13948083,1.1054261,0.1261783391237259,29.16543,0.0461115258129767,0,0.0,45-60s
uLqz73zJzA0.mp3,60.906666666666666,48000,0.20481308,1.242189,0.1648807674646377,32.692413,0.059679237436526,0,0.0,>60s
NICiZxfOjDk.mp3,673.5412291666667,48000,0.027949633,0.34587604,0.0808082371950149,33.829086,0.0431507003969039,29,0.04305601312020648,>60s
t1CDqh-QuYo.mp3,2855.125625,48000,0.115939,1.0532784,0.110074408352375,34.421608,0.0361425081122814,49,0.01716211699091174,>60s
HRYfcqhOE7k.mp3,16.554666666666666,48000,0.011687233,0.2465576,0.0474016368389129,41.40959,0.0454588900515132,0,0.0,10-25s
gPGgBW9rI-c.mp3,61.60254166666667,48000,0.16170755,1.2867734,0.1256690174341201,28.744535,0.054589776121018,0,0.0,>60s
gA0l5UQTZgA.mp3,21.034666666666663,48000,0.07849745,1.0744421,0.0730587914586067,31.2062,0.0553759938862138,0,0.0,10-25s
MI5AG4I5bKE.mp3,58.7929375,48000,0.06527344,0.6122757,0.1066079214215278,28.607933,0.0550150878197568,0,0.0,45-60s
gdZDVEtUKjg.mp3,30.95220833333333,48000,0.067112,1.0538939,0.0636800304055213,52.430138,0.0465256988714679,0,0.0,25-35s
sAboQI4gjEE.mp3,29.1410625,48000,0.060905125,0.60855174,0.1000820845365524,51.634956,0.05185789943265,0,0.0,25-35s
9hFAy9SjRS0.mp3,14.890666666666666,48000,0.18247704,1.1141872,0.1637759208679199,45.4953,0.0599456983715103,0,0.0,10-25s
6nZBUzL3OFo.mp3,18.090666666666667,48000,0.18080625,1.045209,0.1729857325553894,30.54832,0.0401688296442251,0,0.0,10-25s
o8nbHwxxnOk.mp3,41.85397916666667,48000,0.047202386,0.873123,0.0540615543723106,25.245916,0.0609782896518221,2,0.04778518171559753,35-45s
Gu-0XrS2VBU.mp3,2931.6586041666665,48000,0.027453896,0.22991058,0.1194111853837966,23.788567,0.0401726064261005,7,0.0023877268622107426,>60s
H0JB5KA3VBY.mp3,205.80266666666665,48000,0.1968699,1.1944897,0.1648150533437729,38.652718,0.0559322059633324,1,0.004859023530631285,>60s
qrL_ZwQuhIc.mp3,10.922666666666666,48000,0.13301104,0.3089243,0.4305619597434997,52.99541,0.0527034108231707,0,0.0,10-25s
Mqsn2YDeDkI.mp3,65.23733333333334,48000,0.037679944,0.692567,0.0544062070548534,20.219627,0.0469434886893084,0,0.0,>60s
AIJ3q4Kz61g.mp3,71.80772916666666,48000,0.05686498,0.74574375,0.076252706348896,27.895994,0.0421614032094845,2,0.027852154958945635,>60s
voyPHVVpjgc.mp3,33.216,48000,0.08266324,0.5875895,0.1406819522380828,55.617756,0.0454466793739967,0,0.0,25-35s
k-V8oAiGITE.mp3,2391.018666666667,48000,0.09904411,0.9223956,0.1073770374059677,25.299597,0.0682187364772326,29,0.012128721705225777,>60s
kh1AS2hqiUM.mp3,27.7826875,48000,0.06591245,1.0746926,0.0613314434885978,28.944645,0.0777728002039347,0,0.0,25-35s
aiNwds8I_oU.mp3,2351.8,48000,0.03642399,0.7162685,0.0508524253964424,32.18195,0.0618590724490831,42,0.01785866145080364,>60s
vuOaJ5QE3-A.mp3,60.032,48000,0.020451127,0.2055862,0.0994771420955658,32.297543,0.0412138347452922,3,0.04997334754797442,>60s
OzMhq2ZGgJ4.mp3,59.419875,48000,0.07974207,0.8156711,0.0977625250816345,33.95372,0.0416862119401812,0,0.0,45-60s
xoINk5XK4kU.mp3,63.14666666666667,48000,0.05897894,1.0170966,0.0579875484108924,23.672832,0.0478322654534707,0,0.0,>60s
MxEpn-hpeyk.mp3,38.6960625,48000,0.08964694,0.8633081,0.1038411930203437,40.84456,0.0466809256994211,0,0.0,35-45s
XFjFApX5lYM.mp3,494.3146875,48000,0.04623227,0.4061212,0.1138385981321334,33.782166,0.0856856626472714,23,0.04652906454453672,>60s
Hi8Dl9KZhYw.mp3,224.5601875,48000,0.09888324,0.76266176,0.129655435681343,38.121574,0.0546883581392794,1,0.004453149113976403,>60s
PoG2MPw1y2o.mp3,793.1306666666667,48000,0.10218503,1.1045554,0.0925123691558837,31.460096,0.0540296792942325,0,0.0,>60s
OGF1VYNk67g.mp3,1451.2239583333333,48000,0.083084844,0.90040183,0.0922752916812896,26.856405,0.0567947074451224,61,0.04203348466631974,>60s
Eqzv6BEfzOc.mp3,32.658875,48000,0.05049897,0.4926488,0.1025050058960914,28.766148,0.0399980800436806,0,0.0,25-35s
bo2lwmYiuNs.mp3,479.8635833333333,48000,0.036062207,0.7126597,0.0506022796034812,20.15744,0.0479305549188116,6,0.012503553527278501,>60s
JbHD7qsoXXo.mp3,247.57116666666667,48000,0.030223224,0.5300086,0.0570240244269371,30.133541,0.0736423004295023,4,0.01615697035263261,>60s
ne-svUX5Rvk.mp3,49.87647916666667,48000,0.19990666,1.0906186,0.1832965761423111,37.349022,0.0507038726676112,0,0.0,45-60s
TwbNjNuLtpU.mp3,15.975333333333332,48000,0.11937318,0.5765387,0.20705147087574,85.529396,0.0309038353220961,0,0.0,10-25s
AI92bQbTVIY.mp3,124.50541666666666,48000,0.06818122,0.60644656,0.1124274134635925,23.981815,0.0630007465813201,0,0.0,>60s
VEiWoimhm8s.mp3,90.20954166666668,48000,0.11154311,0.94467926,0.1180751174688339,35.387684,0.0271996556514542,0,0.0,>60s
ceR706RjZhM.mp3,36.455333333333336,48000,0.0713192,0.9788298,0.0728616937994957,33.430183,0.035536817949093,0,0.0,35-45s
BcUqALMQBl0.mp3,51.501875,48000,0.14013745,1.0787967,0.1299016177654266,50.82157,0.0355398778862083,0,0.0,45-60s
K16S9X_Z_-8.mp3,29.570625,48000,0.07684481,0.9441155,0.0813934430480003,29.489742,0.0382326155675261,0,0.0,25-35s
DTotxqCdWw4.mp3,84.17235416666666,48000,0.08273714,0.89643085,0.0922961756587028,29.719078,0.0537687863303028,0,0.0,>60s
Ubp_-8K_GGQ.mp3,815.3222708333333,48000,0.13746284,1.2432381,0.1105683967471122,27.096615,0.0591336145289584,1,0.0012265088735745062,>60s
dbID1iR3V4E.mp3,88.93866666666666,48000,0.060493965,0.8377235,0.0722123309969902,21.000956,0.0372599757165127,0,0.0,>60s
cDNjVsT06Ss.mp3,51.211625,48000,0.12584814,1.0715878,0.1174408122897148,28.870579,0.0533731469309662,0,0.0,45-60s
WSiawBUFMzo.mp3,2021.15775,48000,0.024258869,0.36243135,0.0669336915016174,28.866974,0.0562890585831125,87,0.043044636174489594,>60s
-9cbCjzOXxM.mp3,24.6015625,48000,0.2889434,1.2050287,0.2397813647985458,55.487602,0.0510020030748808,0,0.0,10-25s
mqu81JLlejw.mp3,865.7746666666667,48000,0.059407335,0.9834069,0.0604097209870815,24.491425,0.0452678474145126,1,0.001155034951357628,>60s
XCKlvJT3mdI.mp3,55.90204166666667,48000,0.111316085,1.0233166,0.1087797060608863,28.416155,0.0694301279872638,0,0.0,45-60s
zGUu6TZRdWA.mp3,1211.6,48000,0.19470002,1.4837074,0.1312253475189209,29.961384,0.0617134617336888,9,0.007428194123473094,>60s
A7bC-iET0kg.mp3,45.720979166666666,48000,0.23650165,1.158038,0.2042261511087417,32.47424,0.0583354290587823,1,0.0218717975473513,45-60s
Rrsm6e8oZlw.mp3,627.6121666666667,48000,0.027646208,0.6887189,0.0401414968073368,43.394875,0.0636715131810958,1,0.0015933406857154087,>60s
vnjktlqg_Do.mp3,60.186125,48000,0.062550776,0.82607174,0.0757207572460174,25.693882,0.0404644374113946,0,0.0,>60s
8yLDHVAel3w.mp3,21.8964375,48000,0.062695816,0.9122051,0.0687299594283104,30.917585,0.0301597509741841,0,0.0,10-25s
8R3UHC4LbRo.mp3,58.28210416666667,48000,0.05241737,0.61640996,0.0850365459918975,25.291035,0.0466735750480417,0,0.0,45-60s
jS7FD_Zp4AE.mp3,37.14033333333333,48000,0.045598447,0.84700114,0.0538351684808731,37.400784,0.0441956232499282,2,0.05384981287190027,35-45s
leI9mid4LNk.mp3,79.807,48000,0.09081264,1.0390478,0.0873998627066612,28.070965,0.0447625081445469,1,0.012530229177891664,>60s
Gsb7JdzPPEA.mp3,1171.072,48000,0.02354312,0.5112889,0.0460466109216213,22.119558,0.0699402838911457,6,0.0051235107662039574,>60s
_ZsSKMpDlPA.mp3,44.28097916666667,48000,0.21319403,1.0996234,0.1938791275024414,97.26719,0.0262180688523603,0,0.0,35-45s
wdL_3v2GWns.mp3,13.6765625,48000,0.16670154,1.1711484,0.1423402279615402,34.82772,0.0450223475253312,0,0.0,10-25s
vBV04FI_YOY.mp3,62.86804166666667,48000,0.21211366,1.0973139,0.1933026313781738,30.894863,0.0525803684096114,0,0.0,>60s
VpEHfwTh800.mp3,20.9211875,48000,0.054586753,0.4703548,0.1160544231534004,30.713154,0.040967344387105,0,0.0,10-25s
h4xTQimE-Z0.mp3,106.9046875,48000,0.095722005,1.053061,0.0908988192677497,28.2415,0.0548786618901526,2,0.018708253555298968,>60s
pY-QYmv9d6o.mp3,72.13279166666666,48000,0.10085678,0.9891602,0.1019620299339294,33.713764,0.0275596969493937,0,0.0,>60s
GnWOJ6T3jP4.mp3,19.202916666666667,48000,0.10127521,0.64734447,0.156447172164917,51.53261,0.0371771541851749,0,0.0,10-25s
MV_hrDs0ook.mp3,37.504,48000,0.08557972,0.9334592,0.0916801914572715,27.160633,0.0366445567955644,0,0.0,35-45s
IneIRLZE3Tk.mp3,58.514291666666665,48000,0.063141495,0.48332494,0.130639836192131,45.58938,0.0521471202264856,0,0.0,45-60s
sm_a7-q-aZE.mp3,63.9146875,48000,0.05969956,0.8293054,0.0719874277710914,29.811493,0.0353705299411813,1,0.015645856048345695,>60s
q7tY_J0Miiw.mp3,60.19775,48000,0.00023633725,0.0051300265,0.0460694022476673,38.041935,0.0171488458429305,0,0.0,>60s
slE8eO_DyLY.mp3,18.5991875,48000,0.08747594,0.9641601,0.090727612376213,24.267082,0.0583969256199828,0,0.0,10-25s
4J__U4VASsQ.mp3,572.3835,48000,0.07106904,1.0527662,0.0675069540739059,25.052507,0.050719410686998,13,0.022712045333242486,>60s
N6ecTW7WCeM.mp3,53.638104166666665,48000,0.13010678,1.0984435,0.1184464916586875,27.12303,0.0346890379548618,0,0.0,45-60s
XuHLCnSOIk0.mp3,1872.700958333333,48000,0.20127973,1.7046983,0.1180735155940055,28.098299,0.0585832426890029,11,0.005873868943704597,>60s
ybXoJ75AIWg.mp3,44.72164583333333,48000,0.097469665,0.95469916,0.1020946353673935,26.789059,0.0350102197859527,1,0.02236053663424544,35-45s
hPFxqMUlh1g.mp3,51.57152083333333,48000,0.102474816,0.9952791,0.1029608845710754,27.468462,0.0309527897169079,0,0.0,45-60s
AqFRTTF7224.mp3,12.757333333333332,48000,0.27879032,1.0592144,0.26320481300354,40.983505,0.0348197153038847,0,0.0,10-25s
Y5AdoSv6nug.mp3,26.12245833333333,48000,0.071600586,0.62312245,0.1149061247706413,40.913536,0.0663916952710289,0,0.0,25-35s
GPxJPXFASJw.mp3,17.706666666666667,48000,0.07102406,0.9210292,0.0771137997508049,24.093079,0.0465087155704394,1,0.05647590361445783,10-25s
rcIiPvfyang.mp3,58.75297916666667,48000,0.06815391,0.6142149,0.1109610199928283,27.599457,0.0473428069409148,0,0.0,45-60s
rckgaTnZ_uI.mp3,20.747041666666668,48000,0.30660152,1.2077146,0.2538692057132721,48.205605,0.0197314804406474,0,0.0,10-25s
4PBQZzxhEJc.mp3,26.517208333333333,48000,0.05635575,0.8046099,0.0700410827994346,26.870728,0.0658366540124698,1,0.037711360390186875,25-35s
Xv1PFgm3q2I.mp3,75.2094375,48000,0.039953727,0.70659816,0.0565437749028205,22.25091,0.0546590382791448,0,0.0,>60s
SIFQlTXgZxI.mp3,416.7865833333333,48000,0.036807436,0.25800335,0.1426626294851303,28.813307,0.0563928604418859,0,0.0,>60s
hf72jV4J5KQ.mp3,79.43547916666667,48000,0.06169409,0.8869233,0.0695596635341644,27.17679,0.0686673042469454,4,0.0503553329313649,>60s
eNCjDvmXKg4.mp3,37.72083333333333,48000,0.15705943,1.060676,0.1480748504400253,30.57837,0.0395696940380265,0,0.0,35-45s
2o8hRHMimEY.mp3,60.07004166666667,48000,0.10375395,0.9991846,0.1038386151194572,28.897144,0.0467084537852894,0,0.0,>60s
koqEKaaWvHw.mp3,75.97570833333333,48000,0.055479232,0.67143047,0.0826284065842628,22.293049,0.0746874945160045,0,0.0,>60s
2ZhRctv0Aio.mp3,21.188229166666662,48000,0.074965484,0.92188424,0.0813176780939102,23.613964,0.0699596203447408,0,0.0,10-25s
yIHnjEf3S9s.mp3,47.1945625,48000,0.10515978,0.9470581,0.111038364470005,33.018158,0.0563836290607344,0,0.0,45-60s
1kpRJk_dHlI.mp3,179.67602083333333,48000,0.21833731,1.3365245,0.1633619964122772,28.126457,0.0433099526472989,0,0.0,>60s
HhUxeP-UX0M.mp3,214.144,48000,0.04161025,0.49354577,0.0843087956309318,29.284323,0.0373422674266573,2,0.009339509862522414,>60s
l8KbDQAEbk0.mp3,40.29866666666667,48000,0.13588223,1.1378387,0.1194213405251503,30.121113,0.0682805574391373,0,0.0,35-45s
7pea_sK3ffs.mp3,41.51466666666666,48000,0.2756792,1.203568,0.2290516197681427,43.94738,0.0504489980012201,0,0.0,35-45s
KADCk3LesBg.mp3,62.47329166666667,48000,0.2171812,1.406927,0.1543656587600708,30.27674,0.0544850012538415,0,0.0,>60s
po5XqpOaomg.mp3,173.801375,48000,0.08158844,1.002693,0.0813693106174469,24.602776,0.0344504687308211,0,0.0,>60s
IQMt-bxmzyo.mp3,29.354666666666667,48000,0.05823793,0.8581702,0.0678629130125045,25.87469,0.0477985308640573,0,0.0,25-35s
G-L9YcBzSmg.mp3,22.506666666666668,48000,0.462528,1.4960756,0.309160828590393,43.40744,0.0577370026054002,0,0.0,10-25s
mmPsIJGyEHo.mp3,80.832,48000,0.02462969,0.29788572,0.0826816707849502,32.1386,0.0618000163898601,0,0.0,>60s
GWQyz554TWs.mp3,652.7942083333334,48000,0.07000686,1.0269557,0.0681693106889724,21.58498,0.0464227334814133,7,0.010723134351745997,>60s
2VJoVVWMYLY.mp3,469.72897916666665,48000,0.035475843,0.26099205,0.1359269022941589,31.982534,0.0652718869924837,0,0.0,>60s
KByK-5XCC7Y.mp3,405.3333333333333,48000,0.097017795,1.0855707,0.0893703177571296,22.92789,0.0386770763433857,12,0.02960526315789474,>60s
mZjqsSM-SEo.mp3,31.602375,48000,0.16989821,1.1008383,0.1543353050947189,186.63084,0.0583661710576274,0,0.0,25-35s
CrrC6hoJcSo.mp3,23.695979166666667,48000,0.16362132,1.3014675,0.1257206350564956,47.92981,0.0564272491702295,0,0.0,10-25s
bZqwKHyXXzI.mp3,47.926,48000,0.03936062,0.28197157,0.1395907402038574,29.581467,0.0534685353040164,0,0.0,45-60s
KYFFhXtnOdo.mp3,60.27902083333333,48000,0.06382249,0.8666098,0.0736461728811264,25.231493,0.0462173926265038,0,0.0,>60s
CBKQvnEWsqo.mp3,104.06022916666667,48000,0.033188436,0.38646892,0.0858760848641395,33.42652,0.0684359504727859,3,0.028829457940123215,>60s
rS5NGt063ec.mp3,13.978416666666666,48000,0.08411076,0.7458211,0.1127760484814643,33.468647,0.0274398419622425,0,0.0,10-25s
H0EMSvguZS0.mp3,68.11575,48000,0.12047526,1.0909532,0.1104311868548393,38.647015,0.0728069703257125,2,0.029361784902904246,>60s
j1HIrZpwuX8.mp3,80.8170625,48000,0.038194343,0.5415498,0.0705278515815734,28.228298,0.0428741483271743,4,0.04949449876379756,>60s
R_BCkx-DYvw.mp3,80.10885416666666,48000,0.037055213,0.29952532,0.1237131208181381,34.414856,0.0710225913451937,0,0.0,>60s
vLWLWGyoF6M.mp3,15.081375,48000,0.08524313,0.91129786,0.0935403555631637,34.168087,0.0436410863463578,0,0.0,10-25s
9Ue0bYuTbDg.mp3,64.2031875,48000,0.064549014,1.045104,0.0617632418870925,23.460022,0.0381426332796926,2,0.031151101337453066,>60s
-GXtskuhKUs.mp3,19.9575625,48000,0.045286957,1.0417447,0.0434722229838371,21.825584,0.0546984550280448,0,0.0,10-25s
iGjUQqH-Oh8.mp3,129.63702083333334,48000,0.0656887,0.82655865,0.0794725194573402,24.355022,0.0419884110940842,0,0.0,>60s
BEb9a6DG2QU.mp3,28.43733333333333,48000,0.21324344,1.0744711,0.1984636336565017,61.880413,0.0586241417088488,0,0.0,25-35s
MCqALEtg8JI.mp3,17.493333333333332,48000,0.022688827,0.47600707,0.0476648919284343,40.30115,0.044157168837599,0,0.0,10-25s
VTexJWm0KwI.mp3,585.8394583333334,48000,0.19192056,1.2662616,0.1515647023916244,31.64795,0.0660961212174316,3,0.005120856844526589,>60s
wyoj_TeXEeM.mp3,180.04754166666666,48000,0.087520085,1.0149653,0.0862296298146247,23.908329,0.0501346823163507,5,0.027770443038077214,>60s
EREEX60eVS4.mp3,280.648,48000,0.04966576,0.9390431,0.0528897568583488,25.2668,0.0558356132534871,2,0.007126364698839828,>60s
oIvwzExzIaU.mp3,27.91039583333333,48000,0.054827753,0.6691318,0.0819386467337608,27.544254,0.0495792982183798,0,0.0,25-35s
p9WJCVfTT38.mp3,121.94133333333332,48000,0.1402267,1.0617002,0.1320775002241134,24.954678,0.0625281446115411,0,0.0,>60s
R9fBfPnVSuA.mp3,44.0134375,48000,0.07062094,1.00913,0.069981999695301,23.907627,0.0427382746244245,1,0.022720333988909637,35-45s
_X2xiPEUqSU.mp3,91.62595833333332,48000,0.06621745,0.6154896,0.1075850054621696,37.931107,0.0601395381621071,0,0.0,>60s
elNc0N5J5LQ.mp3,83.456,48000,0.045849454,0.71572924,0.0640597715973854,25.568,0.0467005915535143,0,0.0,>60s
4BX9oJY5spw.mp3,276.77866666666665,48000,0.062359657,0.85190785,0.0732000023126602,29.447182,0.0660959771751801,2,0.007225990442423309,>60s
4_8bICrBO9U.mp3,1400.6169791666666,48000,0.08407795,0.44260272,0.1899625658988952,29.452002,0.0380354278264176,0,0.0,>60s
vgP1Z9vLJsI.mp3,71.6335625,48000,0.03857061,0.4144004,0.0930757075548172,93.96267,0.0656385665993523,0,0.0,>60s
8EO9QFNTS7A.mp3,62.39202083333333,48000,0.09596043,1.1343093,0.0845981165766716,24.118336,0.0477846220619658,0,0.0,>60s
55uonKvWT8M.mp3,2185.237333333333,48000,0.086661555,1.2235119,0.0708301663398742,24.915672,0.079073014062172,37,0.016931799322483967,>60s
pyFx1d1ZSUc.mp3,24.241645833333333,48000,0.12784284,1.0155151,0.1258896589279174,112.27377,0.0345807526534315,0,0.0,10-25s
ZKXJdh6JvWk.mp3,48.97089583333333,48000,0.007206034,0.07888666,0.0913466736674308,30.705383,0.0633024953383601,0,0.0,45-60s
086yrbH4wsA.mp3,92.16,48000,0.078680634,0.93481696,0.0841668918728828,28.927502,0.0515557982112892,2,0.021701388888888888,>60s
5fMvwpvUgLk.mp3,42.88,48000,0.10673644,1.0040374,0.1063072308897972,53.106876,0.0720381813836732,0,0.0,35-45s
kjmREPdEZsE.mp3,180.0359375,48000,0.21156028,1.1812441,0.1790995448827743,40.182236,0.0374693880432045,3,0.01666333978459162,>60s
BR3maLBBYqI.mp3,1607.2504375,48000,0.12483618,1.2483897,0.0999977588653564,25.166224,0.0628563597628251,17,0.01057706976048031,>60s
utjwVu0Zjnc.mp3,10.727625,48000,0.27225047,1.348227,0.2019322216510772,34.878838,0.0412854901838966,0,0.0,10-25s
aoXq03Zd0gE.mp3,54.28897916666666,48000,0.08213838,0.9544711,0.0860564336180687,30.870989,0.0556797949410609,0,0.0,45-60s
NXchx3Q0zmo.mp3,478.51683333333335,48000,0.037139416,0.402897,0.092180922627449,28.83239,0.0627560861605849,1,0.0020897906412905712,>60s
sCGgmnRTQsQ.mp3,26.679729166666668,48000,0.18116038,1.1542304,0.1569533944129943,36.579575,0.0790117905675459,0,0.0,25-35s
hkqCS2Z5Sgo.mp3,34.38933333333333,48000,0.080163345,1.0499275,0.0763513147830963,24.86046,0.0405346111918604,0,0.0,25-35s
UMQNzrAX2x8.mp3,19.969166666666663,48000,0.044815533,1.0254798,0.0437020137906074,18.383877,0.0345516988954885,0,0.0,10-25s
eV8AJEmjzIs.mp3,54.775875,48000,0.01916803,0.20184293,0.0949650779366493,37.601654,0.0355868235555393,1,0.01825621224672358,45-60s
BNAS3XIwYSE.mp3,48.76191666666666,48000,0.024744418,0.22960682,0.1077686548233032,48.595413,0.0373434765966754,0,0.0,45-60s
ko77yQLHM9E.mp3,487.6422708333333,48000,0.05473593,0.69906646,0.0782986059784889,19.613857,0.0509857392012271,0,0.0,>60s
yt4HSP_9n5Q.mp3,56.55220833333333,48000,0.13754566,1.0347251,0.1329296678304672,37.883266,0.0559110580323462,0,0.0,45-60s
aRoOa5cWU-g.mp3,302.25416666666666,48000,0.137998,1.1951458,0.1154654026031494,33.52288,0.0608917062938913,6,0.019850842971560912,>60s
a6yp6E64lto.mp3,1015.0371041666668,48000,0.053578034,0.46642536,0.1148694679141044,23.193203,0.0705338531404345,1,0.0009851856605980801,>60s
wpQeUsaspxo.mp3,33.87733333333333,48000,0.072859,0.8199568,0.0888571217656135,32.813885,0.0338801407086087,0,0.0,25-35s
3EZSLZD602Q.mp3,19.876291666666667,48000,0.17544258,1.1441262,0.1533419787883758,27.840586,0.0384421942060085,0,0.0,10-25s
8UP1mIEf6C8.mp3,749.2266666666667,48000,0.08863036,1.0577133,0.083794318139553,33.013397,0.0742803195538396,32,0.042710706150341685,>60s
ZgNnB_xL4xw.mp3,17.089895833333333,48000,0.07868707,0.8791686,0.0895016863942146,29.305641,0.0385900581916718,0,0.0,10-25s
inAHoKgFrdo.mp3,28.416,48000,0.11436999,0.75244457,0.1519978940486908,41.188107,0.0434779183278611,0,0.0,25-35s
Ez6tTKXtGkU.mp3,29.001729166666667,48000,0.025933018,0.29108468,0.0890909731388092,169.95644,0.0477335776595255,0,0.0,25-35s
nXH9oSkFJCU.mp3,63.007354166666666,48000,0.04946656,0.5217744,0.0948044955730438,37.405544,0.0736911218945742,0,0.0,>60s
rnP_mx1Ks0M.mp3,23.08064583333333,48000,0.27977112,1.088304,0.2570707201957702,61.832485,0.0436594287921672,0,0.0,10-25s
