arquivo,duracao_segundos,frequencia_amostragem,amplitude_media,amplitude_maxima,amplitude_ratio (mean/max),snr_estimado_db,zero_crossing_rate,regioes_silencio,silencio/tempo
eutSbXJuMSc.mp3,491.24266666666665,48000,0.043704446,0.98346233,0.0444393716752529,29.053947,0.1310950604236782,156,0.31756199244365313
GyJURsNril4.mp3,262.873125,48000,0.031341,0.8199421,0.0382234305143356,35.87107,0.0894030784007912,93,0.3537828372527621
EpLvp9bhSnE.mp3,1434.9351666666666,48000,0.080281384,1.3109488,0.0612391419708728,27.410412,0.0694807094097981,21,0.01463480754240813
xLtcSYRRvz4.mp3,13.548854166666668,48000,0.20771335,1.1923163,0.1742099374532699,29.29184,0.0585123057631786,0,0.0
CNOnnPUDOOg.mp3,11.029333333333334,48000,0.070820145,0.9284297,0.0762794911861419,31.552994,0.0435627075785024,1,0.09066731141199226
BeuCbXH7kPc.mp3,113.03475,48000,0.05295013,0.92481565,0.0572547912597656,23.207596,0.0468556954289724,13,0.1150088800125625
cg8F4J2pf5I.mp3,84.608,48000,0.008151074,0.20929581,0.0389452315866947,29.156178,0.0519535435443716,28,0.3309379727685325
pFlLNvfjyug.mp3,7910.0749375,48000,0.05581673,1.2274928,0.0454721413552761,28.70776,0.0679898596685073,1884,0.2381772631594617
1PfVqisC7fg.mp3,533.4186666666667,48000,0.02331051,0.20157327,0.1156428679823875,31.259108,0.0496283618167479,3,0.005624100143976963
G0pTOuhi0OM.mp3,10.402541666666666,48000,0.08399993,0.70073247,0.119874469935894,30.165186,0.0843075611552254,0,0.0
Utm3gfppK64.mp3,6.060416666666667,48000,0.14893259,0.91481197,0.1628013104200363,30.444792,0.0627994906085237,0,0.0
QDZCC1zY7jA.mp3,317.50966666666665,48000,0.026591398,0.7771271,0.0342175662517547,25.964832,0.0684955563732489,24,0.07558824980656757
_ypi1ZuEF8o.mp3,90.38933333333334,48000,0.030999834,0.51526105,0.0601633563637733,26.957214,0.0636200221238938,6,0.06637951380693886
-oadYuYgEHk.mp3,163.271125,48000,0.18974921,1.0703869,0.177271619439125,31.833218,0.0192176807383876,0,0.0
I5V92qZ6PTg.mp3,390.4899791666666,48000,0.12976336,1.2786862,0.1014817953109741,25.872288,0.0430978192905091,0,0.0
uOzdOtrUnUY.mp3,59.51275,48000,0.041246396,0.5214467,0.0790999233722686,42.231323,0.0227940713205645,1,0.01680312202007133
qzbKx48KhKw.mp3,138.08908333333332,48000,0.18998194,1.0650271,0.1783822476863861,33.74871,0.0442298854979337,0,0.0
ZZ5EftrTn3E.mp3,1488.0426666666667,48000,0.04505756,1.1207573,0.0402027815580368,18.45139,0.0579191830041933,10,0.00672023741254731
-JhfS86_Yjs.mp3,78.3093125,48000,0.06707091,0.90582037,0.0740443840622901,34.2949,0.054634096316569,1,0.012769873314875545
KPv-5afBJyY.mp3,37.5815,48000,0.03178366,0.6221889,0.0510836131870746,25.848083,0.0591032307480845,0,0.0
z1oj77TfTYU.mp3,89.00210416666667,48000,0.04881742,1.0147433,0.0481081455945968,20.37801,0.0527665018463866,1,0.01123568941839156
-Sp5a5p4E5c.mp3,21.072979166666663,48000,0.06493538,0.757956,0.0856716930866241,36.67954,0.0503297875284666,0,0.0
05jJUMtZFws.mp3,52.56997916666667,48000,0.09750133,1.178193,0.0827549770474433,24.728735,0.0366011820982958,0,0.0
YIGX0ohNMKU.mp3,110.31802083333334,48000,0.14697973,1.1608889,0.1266096532344818,40.006336,0.0908492987406942,4,0.03625880857709671
qtOkIHdjqkY.mp3,96.73433333333334,48000,0.032881588,0.7572962,0.0434197187423706,23.415695,0.0351046167748649,9,0.09303832145084646
vDHy-97boQU.mp3,129.7415,48000,0.04559794,0.96208936,0.0473947040736675,32.224594,0.0755015520310958,37,0.28518245896648337
Iz6RkyMuq4Q.mp3,60.186125,48000,0.075138204,1.0211859,0.0735793635249137,26.327991,0.0467029810163033,16,0.265842002621036
0V7Guxe8seA.mp3,202.594125,48000,0.24433812,1.2429197,0.1965840011835098,59.425053,0.0718900952274402,1,0.004935977289568491
gnrx2QJCzFc.mp3,6.373895833333333,48000,0.036304686,0.55249894,0.065709963440895,85.33454,0.0620852058946488,0,0.0
srMuRc4JtW0.mp3,18.78495833333333,48000,0.08055462,0.6618265,0.1217156201601028,46.3188,0.0737218781037173,0,0.0
zxYQhwww_eY.mp3,51.5483125,48000,0.09709657,1.0369025,0.0936409756541252,24.538593,0.0515494872491206,0,0.0
JhcbTTbjz0Y.mp3,54.02122916666666,48000,0.008954735,0.12333621,0.0726042613387107,28.998232,0.0516354770792201,12,0.2221348937281216
q9mE5yK64FY.mp3,5.352979166666667,48000,0.021187128,0.1544534,0.1371748894453048,52.338463,0.0274886781000996,1,0.18681186099640776
aCAGghvvPqg.mp3,11.389395833333332,48000,0.036140654,0.8840471,0.0408809147775173,90.47572,0.0757978917954119,0,0.0
cw1Bs1ed2K4.mp3,5.108395833333334,48000,0.11135673,0.55434227,0.2008808106184005,97.33035,0.0087707137265135,0,0.0
3yILD15Xm_M.mp3,98.27845833333332,48000,0.043864526,0.59199965,0.0740955248475074,25.935976,0.0462086079098382,1,0.010175169787546696
nABegd029NQ.mp3,500.7383333333333,48000,0.06538726,0.7282097,0.0897917971014976,34.479355,0.0584904979397433,80,0.15976408170601414
CYDdzIXk7Ws.mp3,41.5056875,48000,0.17846324,1.1342052,0.1573465168476104,49.57174,0.0679022072520555,0,0.0
MHoxMxBrBuY.mp3,56.807625,48000,0.10316999,1.2217578,0.0844439044594764,23.912647,0.0522040131841438,0,0.0
wRMgHlE1-3E.mp3,54.08,48000,0.021855127,0.2142514,0.1020069271326065,31.69371,0.0263947261388286,1,0.01849112426035503
KTkd5RCn8bU.mp3,194.0259583333333,48000,0.08216115,0.7268157,0.1130426228046417,40.86752,0.0633071807139912,0,0.0
mYph-Qf-POw.mp3,47.872,48000,0.112089746,0.7943949,0.1411007791757583,35.37736,0.0517359491604477,0,0.0
jrL_beI-ZIA.mp3,137.8685,48000,0.04480665,0.47781286,0.0937744826078414,30.562782,0.0720931437848135,10,0.07253288459655395
Wt_qGTR1BWY.mp3,56.64508333333333,48000,0.114393376,0.9667003,0.1183338537812233,25.635807,0.0412959431192336,0,0.0
cpX-bggZvAA.mp3,18.819791666666667,48000,0.07552866,0.5246678,0.1439552009105682,33.059772,0.0316785255842776,0,0.0
Qc3Gam07mOI.mp3,55.97170833333333,48000,0.039214287,1.0364224,0.0378362014889717,24.08885,0.0749505205852229,13,0.23226019692984776
RtrO2BySMpA.mp3,7.0008333333333335,48000,0.059684686,0.5739782,0.1039842441678047,90.65225,0.0355873049847793,0,0.0
pqXG9JzuZW8.mp3,841.8626875,48000,0.070663,1.0837538,0.0652020722627639,27.04733,0.0530322373891352,169,0.2007453264164294
87w_Sbfy--c.mp3,97.152,48000,0.070085764,0.9623736,0.072825938463211,29.986076,0.035024973154984,5,0.05146574440052701
BpM9jGpnnCA.mp3,98.1043125,48000,0.030653892,1.0150476,0.0301994644105434,27.14343,0.0716251473655957,22,0.22425110007269047
ZosQqvurX3Y.mp3,44.245625,48000,0.012302305,0.18351331,0.0670376718044281,31.898146,0.0610093829085321,8,0.18080883703190995
RaCf8r0WOOY.mp3,59.58241666666667,48000,0.028646195,0.4291345,0.0667534247040748,35.202766,0.06171958915145,4,0.06713389996209732
Tj0cCEInpgA.mp3,11.760979166666669,48000,0.039841678,0.9373897,0.0425027906894683,31.907265,0.0256009002436536,1,0.08502693405275566
g55oOguesdg.mp3,46.9043125,48000,0.09208142,0.9516108,0.0967637374997139,25.107897,0.0353197875810027,1,0.021320001225900068
PMmdpn-mu00.mp3,37.024229166666665,48000,0.085387915,1.0007497,0.0853239446878433,27.676315,0.0508640834263392,1,0.027009340167446657
mqUYQDds53E.mp3,60.84789583333333,48000,0.18873715,1.1366022,0.1660538464784622,30.579178,0.0477167609279141,0,0.0
niFUitr14AE.mp3,179.30497916666667,48000,0.045282718,0.9638359,0.0469817705452442,23.733519,0.0515397851911064,7,0.039039629755587515
F5Kx9Sw5f-s.mp3,46.99720833333333,48000,0.07344915,1.009056,0.0727899670600891,179.04706,0.0674611635766568,0,0.0
GXq14461zUo.mp3,203.47647916666668,48000,0.031996414,0.46773303,0.0684074312448501,30.912704,0.0670730677208927,14,0.06880402126740488
h-_Us1UWy2A.mp3,64.07547916666667,48000,0.062014356,1.0251794,0.0604912228882312,25.644367,0.0529147172259903,6,0.0936395650572258
rEBOaH-zAp0.mp3,333.888,48000,0.042993642,1.0502859,0.0409351773560047,33.418564,0.0927805504364597,101,0.302496645581752
LdyuDROjkig.mp3,34.5513125,48000,0.04154942,0.73785996,0.0563107132911682,22.801418,0.0305135091145833,0,0.0
O2o8ydXAYqE.mp3,71.02985416666667,48000,0.13586049,1.0319177,0.1316582560539245,25.480042,0.0745722773554804,0,0.0
beCWZyLGBbk.mp3,55.70497916666667,48000,0.098631255,0.8352481,0.1180861741304397,43.055557,0.0338171459170974,0,0.0
F0AC2m7s5dc.mp3,15.058145833333333,48000,0.2333976,1.0710424,0.2179162949323654,102.23766,0.034032718993449,0,0.0
vbCUFbUGml8.mp3,38.93333333333333,48000,0.03569561,0.7948643,0.0449078008532524,28.975357,0.0940135996559161,0,0.0
UBp3W0G7Pzc.mp3,38.069125,48000,0.061346263,1.028796,0.0596291832625865,26.766073,0.0876975835755814,10,0.26268005897167324
XlhWmCThl3o.mp3,137.85697916666666,48000,0.0450427,0.6407542,0.0702963769435882,35.15344,0.0567480657640232,11,0.07979284085937495
OWGlmMajHyw.mp3,10.581333333333331,48000,0.06464836,1.0095934,0.0640340596437454,45.734783,0.0787086755727593,0,0.0
di9z6iO1h_c.mp3,60.09325,48000,0.025290178,0.55814964,0.0453107506036758,28.027985,0.039249180477902,25,0.41602010209133305
8PvXornymDs.mp3,40.896,48000,0.019103086,0.7258255,0.0263191163539886,20.20697,0.0247350421691655,17,0.4156885758998435
W_bFD8ywTdM.mp3,21.281104166666665,48000,0.08590222,0.7409626,0.1159332692623138,37.881763,0.035517079080035,0,0.0
LVwwB3YNneo.mp3,15.168,48000,0.2678961,1.1175579,0.2397156208753585,48.26867,0.0576755204673225,0,0.0
l8dQ6INgKGs.mp3,60.30222916666666,48000,0.092566885,1.0947598,0.0845545157790184,23.9349,0.0519225879908029,0,0.0
qHUclfieYY0.mp3,78.36735416666667,48000,0.09151867,1.049782,0.0871787369251251,22.610228,0.0583480475661834,0,0.0
iJtUmydCU64.mp3,16.554666666666666,48000,0.06086912,0.65321493,0.0931839048862457,41.380386,0.0618413076505151,0,0.0
npf4HO2zns8.mp3,841.8046458333333,48000,0.07076282,1.1303353,0.0626033842563629,26.935911,0.0533010151201374,170,0.20194709169335928
5PKnpmk0Ri4.mp3,612.47275,48000,0.04753419,0.92995167,0.0511146895587444,23.354483,0.0452516561765282,51,0.0832690107437433
Doa2Q-MAhFc.mp3,160.566,48000,0.046041753,0.8246642,0.0558309108018875,21.247654,0.0385854413694034,1,0.006227968561214703
AFiciZrUCy0.mp3,3877.894979166667,48000,0.056081306,1.1273664,0.0497454106807708,28.228306,0.0649963046997274,1035,0.26689737745874037
ipVvza5RIc4.mp3,62.984145833333336,48000,0.052867457,0.57166564,0.092479683458805,27.626448,0.0631515102402624,0,0.0
kfyXtE9VodQ.mp3,5.723729166666667,48000,0.026936553,0.26262426,0.1025668904185295,31.399557,0.0947292903282122,0,0.0
GS8WwNnLVqU.mp3,41.17333333333333,48000,0.16707002,1.0751975,0.1553854197263717,45.167778,0.082098908759065,5,0.12143782383419689
8LhPkfrGBgw.mp3,87.31864583333333,48000,0.21975835,1.1468465,0.1916196644306183,36.88944,0.0608477044399658,0,0.0
1_49EHLnrJs.mp3,99.99675,48000,0.031425636,0.84242207,0.0373039096593856,23.841022,0.0835810416666666,5,0.05000162505281421
gYvSs5ImnSE.mp3,47.40354166666667,48000,0.11459058,0.996887,0.1149484068155288,31.583855,0.0449910802165354,0,0.0
PwYdbC6i1pM.mp3,35.294333333333334,48000,0.028577022,0.92965746,0.0307393036782741,19.769688,0.095500818081369,4,0.11333264074497322
m930T--INJ8.mp3,84.4858125,48000,0.104082644,1.0628986,0.0979233980178833,30.861069,0.043089448735955,8,0.0946904546843294
OKdovgMeWSU.mp3,169.12254166666668,48000,0.109027795,0.9889581,0.1102451086044311,26.00623,0.0552636078219601,0,0.0
i99ud9v5N70.mp3,482.4177916666667,48000,0.087953605,1.0669081,0.0824378430843353,23.466938,0.0508718519910672,0,0.0
TQi0ddZTFGU.mp3,72.77135416666667,48000,0.042859014,0.81457436,0.0526152253150939,23.383564,0.0451759272405833,12,0.16490005081555384
yBuEQv7-BXA.mp3,166.97470833333333,48000,0.056330904,0.5030218,0.1119850203394889,42.617462,0.0622375496079276,0,0.0
-VB5DPHtz_Y.mp3,165.97625,48000,0.033728715,0.2601574,0.1296473443508148,29.192394,0.0699755260045145,7,0.04217470873091783
CW8AOJeLUgw.mp3,606.2498125,48000,0.03141081,0.97873163,0.0320933833718299,18.564562,0.0376892111321389,39,0.06432991680306706
B7G5IPOP-RY.mp3,17.408,48000,0.03320709,0.4015515,0.0826969593763351,37.783028,0.0369123282493876,0,0.0
XHFJ5lJOQa4.mp3,732.5431458333334,48000,0.023698412,0.7249925,0.0326878018677234,25.342676,0.0801020427896936,100,0.136510730553954
uIFp8XLvbrg.mp3,53.6265,48000,0.040423404,0.36501473,0.1107445806264877,50.66219,0.0555372336788981,0,0.0
SDdldxTtri4.mp3,26.36627083333333,48000,0.09553214,0.9506425,0.1004921793937683,28.346796,0.0354221183505258,0,0.0
9PX4ZaxHGxU.mp3,36.01416666666667,48000,0.045253776,0.5456151,0.0829408466815948,30.993496,0.0486271445624814,0,0.0
yydd3Qq5Rfo.mp3,804.8,48000,0.036399066,1.0093782,0.036060880869627,33.22047,0.0624068039087454,237,0.2944831013916501
MTKZlGQ8cYw.mp3,9063.073395833331,48000,0.0995854,1.3542118,0.0735375359654426,31.925491,0.0500397850282582,2175,0.2399848158572717
P0WOa25-ynE.mp3,56.53333333333333,48000,0.10099394,0.83143055,0.1214700862765312,43.909378,0.0551433581222882,13,0.22995283018867926
XWRfAXkF2Wg.mp3,125.31810416666669,48000,0.04238331,0.67496586,0.0627932623028755,24.2675,0.0555840191186483,4,0.03191877204494096
2YCb5pLK93o.mp3,2594.59775,48000,0.052566305,1.0446101,0.0503214560449123,22.503405,0.063769317665595,111,0.04278119797182434
tQcR5r4HyrE.mp3,13.084458333333334,48000,0.11380426,0.857647,0.1326935887336731,41.097088,0.0869403270171149,0,0.0
2war6OtJLNA.mp3,30.8245,48000,0.060329244,0.7426382,0.0812363922595977,43.77354,0.039961849859429,0,0.0
MvsgoWKE1Xk.mp3,99.1724375,48000,0.07827327,0.95282805,0.082148365676403,24.759747,0.0547265709023445,5,0.050417234123140316
fLbZZ6xUBSM.mp3,59.28533333333333,48000,0.12308494,1.0680807,0.1152393668889999,27.300436,0.0411412307182047,0,0.0
ItcIi-WmCSw.mp3,276.9066666666667,48000,0.13771519,0.92159504,0.1494313478469848,30.487185,0.0560908407382708,0,0.0
nWyo81F0Aos.mp3,58.7929375,48000,0.08743575,1.0257311,0.0852423757314682,44.574093,0.0683480361030478,12,0.2041061479535701
mRfK3-Manck.mp3,195.94666666666663,48000,0.0949507,1.1345822,0.08368781208992,34.1006,0.0280641980737303,57,0.2908954817637453
A35b-0Dgjyo.mp3,170.41125,48000,0.044118073,1.0983264,0.0401684530079364,23.389523,0.0877532510112192,17,0.09975867203603049
aC7PILkuqJ0.mp3,523.8537916666667,48000,0.105470866,1.0949365,0.0963260158896446,29.161833,0.054630471549723,16,0.03054287332558043
gy2cegC6fx0.mp3,3673.07175,48000,0.021860735,0.8049542,0.0271577388048172,19.121578,0.0460256724334327,434,0.11815723447275431
GKKXLFSh_D0.mp3,4.806541666666667,48000,0.086509585,0.68749726,0.1258326321840286,49.661922,0.0313604316796008,0,0.0
X7y8bOLmDhc.mp3,2602.898875,48000,0.057426624,1.1246924,0.0510598458349704,26.557081,0.0563067307647978,458,0.17595766182041936
avTZgI-7Edk.mp3,53.568979166666665,48000,0.13659737,1.03724,0.1316931098699569,38.889595,0.0423895782525383,0,0.0
SmN3jN_DYS0.mp3,40.192,48000,0.11649232,0.98707694,0.1180174723267555,35.93285,0.0416515954580127,0,0.0
scCYhcddG-w.mp3,849.92,48000,0.20146827,1.2337894,0.16329225897789,32.669113,0.0653522240735715,26,0.030591114457831328
xN10046hBLc.mp3,75.13979166666667,48000,0.020764029,0.42059863,0.0493678003549575,38.333706,0.0782621623270049,28,0.3726387760590677
vhLcYQFkBjU.mp3,46.9043125,48000,0.09208142,0.9516108,0.0967637374997139,25.107897,0.0353197875810027,1,0.021320001225900068
fD2mQDrYqaY.mp3,465.92,48000,0.046941552,0.8703369,0.053934920579195,28.014326,0.0580655732397953,23,0.0493646978021978
cUA3OED6gQw.mp3,100.379875,48000,0.040908847,0.63054585,0.0648784637451171,24.974287,0.1058420560879555,0,0.0
MgdNw9Xfw5s.mp3,10.286458333333334,48000,0.022471685,0.12485048,0.1799887716770172,55.691284,0.050179626781088,0,0.0
Hi9MXQI2Up4.mp3,91.80097916666666,48000,0.16627827,1.0731523,0.1549437791109085,30.985546,0.0375690072397467,1,0.010893129997932575
KhbZgb4bVyI.mp3,104.75683333333332,48000,0.08039788,0.99319977,0.0809483528137207,26.52049,0.0849078883101262,16,0.15273466647362705
0FLv2rg16GQ.mp3,162.5396875,48000,0.13613306,0.79869914,0.1704434752464294,43.74621,0.0924251458018898,33,0.20302733755409735
l7FU341xKx4.mp3,2019.5671666666667,48000,0.047988355,1.0577524,0.0453682318329811,24.141724,0.0555710173724813,376,0.18617850706129027
6yyg74Q8Eeg.mp3,20.5380625,48000,0.19636554,1.1068716,0.1774058789014816,30.907724,0.0575494974201713,0,0.0
7anQ9KqUDyY.mp3,51.73333333333333,48000,0.13948083,1.1054261,0.1261783391237259,29.16543,0.0461115258129767,0,0.0
zXusa5b6GQw.mp3,106.15004166666668,48000,0.05303317,0.76788545,0.0690639093518257,39.53309,0.0602516591357264,34,0.32030133447113573
uLqz73zJzA0.mp3,60.906666666666666,48000,0.20481308,1.242189,0.1648807674646377,32.692413,0.059679237436526,0,0.0
NICiZxfOjDk.mp3,673.5412291666667,48000,0.027949633,0.34587604,0.0808082371950149,33.829086,0.0431507003969039,29,0.04305601312020648
Nbpx8cO-IaE.mp3,167.20689583333333,48000,0.08855032,1.0783823,0.082114040851593,26.698994,0.0472069166241388,23,0.13755413546415987
fJCgT6rQAyw.mp3,1903.6,48000,0.060523912,1.199389,0.0504622869193553,25.718372,0.0840701442665986,191,0.10033620508510192
pLEMbS_pklQ.mp3,4262.101333333333,48000,0.07019054,1.0967814,0.0639968365430831,31.290274,0.0593409612221984,628,0.14734515932047293
t1CDqh-QuYo.mp3,2855.125625,48000,0.115939,1.0532784,0.110074408352375,34.421608,0.0361425081122814,49,0.01716211699091174
HRYfcqhOE7k.mp3,16.554666666666666,48000,0.011687233,0.2465576,0.0474016368389129,41.40959,0.0454588900515132,0,0.0
gPGgBW9rI-c.mp3,61.60254166666667,48000,0.16170755,1.2867734,0.1256690174341201,28.744535,0.054589776121018,0,0.0
SmzBh3dSNbU.mp3,655.557375,48000,0.07361263,1.0478384,0.070251889526844,34.88921,0.0434849017103882,192,0.2928805430645945
kkLseIkAZPA.mp3,62.601,48000,0.015818434,0.3850879,0.0410774610936641,33.59714,0.0684194429949735,20,0.31948371431766265
S1OwpZP_bb4.mp3,1850.8742083333332,48000,0.024331296,1.0347506,0.0235141646116971,19.715603,0.0564537347324876,372,0.20098610609252418
gA0l5UQTZgA.mp3,21.034666666666663,48000,0.07849745,1.0744421,0.0730587914586067,31.2062,0.0553759938862138,0,0.0
kv2bQZZ16e4.mp3,5262.933333333333,48000,0.032317396,1.2324976,0.0262210629880428,18.811102,0.0700534185334292,1050,0.19950851236319417
MI5AG4I5bKE.mp3,58.7929375,48000,0.06527344,0.6122757,0.1066079214215278,28.607933,0.0550150878197568,0,0.0
iSjGoyoTAok.mp3,34.31910416666667,48000,0.053946383,0.52824533,0.1021237298846244,33.957882,0.041553219925031,5,0.14569144857972083
gdZDVEtUKjg.mp3,30.95220833333333,48000,0.067112,1.0538939,0.0636800304055213,52.430138,0.0465256988714679,0,0.0
satubvNHocE.mp3,87.08645833333334,48000,0.055493,0.8632199,0.0642860531806945,30.63842,0.0527632592429577,18,0.20669114744686193
15V2YPc_E_s.mp3,83.84727083333334,48000,0.016197355,0.2845025,0.0569322071969509,29.160946,0.0649305983454713,11,0.1311909128427704
sAboQI4gjEE.mp3,29.1410625,48000,0.060905125,0.60855174,0.1000820845365524,51.634956,0.05185789943265,0,0.0
9hFAy9SjRS0.mp3,14.890666666666666,48000,0.18247704,1.1141872,0.1637759208679199,45.4953,0.0599456983715103,0,0.0
6nZBUzL3OFo.mp3,18.090666666666667,48000,0.18080625,1.045209,0.1729857325553894,30.54832,0.0401688296442251,0,0.0
o8nbHwxxnOk.mp3,41.85397916666667,48000,0.047202386,0.873123,0.0540615543723106,25.245916,0.0609782896518221,2,0.04778518171559753
HsygButYklY.mp3,132.91102083333334,48000,0.13720997,1.1294075,0.121488444507122,30.526875,0.0455907979771888,18,0.1354289500384734
Gu-0XrS2VBU.mp3,2931.6586041666665,48000,0.027453896,0.22991058,0.1194111853837966,23.788567,0.0401726064261005,7,0.0023877268622107426
H0JB5KA3VBY.mp3,205.80266666666665,48000,0.1968699,1.1944897,0.1648150533437729,38.652718,0.0559322059633324,1,0.004859023530631285
8OIVbPBonlM.mp3,69.10260416666667,48000,0.029038318,0.40602303,0.0715188905596733,31.762743,0.0535370735018907,15,0.21706851978865968
c7qozOWBZ5c.mp3,5.096791666666666,48000,0.012766308,0.16231053,0.0786536037921905,34.00108,0.0504594746992677,1,0.19620185901261417
7_kQqIUUSsg.mp3,3078.0836458333333,48000,0.048951432,0.7000825,0.0699223801493644,31.034555,0.0796278881675783,580,0.18842892745462603
e0a7tYPGg7w.mp3,521.0790208333333,48000,0.05991394,1.0554744,0.0567649379372596,25.103775,0.0624860468225456,46,0.08827835733327875
qrL_ZwQuhIc.mp3,10.922666666666666,48000,0.13301104,0.3089243,0.4305619597434997,52.99541,0.0527034108231707,0,0.0
RrxVeeG61Uo.mp3,137.85697916666666,48000,0.036153127,0.4850359,0.0745370090007782,37.357586,0.051786486037234,10,0.0725389462357954
Mqsn2YDeDkI.mp3,65.23733333333334,48000,0.037679944,0.692567,0.0544062070548534,20.219627,0.0469434886893084,0,0.0
UYW_c1bDV8A.mp3,452.0106666666667,48000,0.07296105,1.021639,0.0714156851172447,31.034763,0.0605674423367923,34,0.07521946384746082
AIJ3q4Kz61g.mp3,71.80772916666666,48000,0.05686498,0.74574375,0.076252706348896,27.895994,0.0421614032094845,2,0.027852154958945635
5bDEMrWn0Us.mp3,2246.9546666666665,48000,0.043917414,1.0323858,0.0425397306680679,22.334206,0.0562195964935521,317,0.14107983783681144
voyPHVVpjgc.mp3,33.216,48000,0.08266324,0.5875895,0.1406819522380828,55.617756,0.0454466793739967,0,0.0
k-V8oAiGITE.mp3,2391.018666666667,48000,0.09904411,0.9223956,0.1073770374059677,25.299597,0.0682187364772326,29,0.012128721705225777
kh1AS2hqiUM.mp3,27.7826875,48000,0.06591245,1.0746926,0.0613314434885978,28.944645,0.0777728002039347,0,0.0
aiNwds8I_oU.mp3,2351.8,48000,0.03642399,0.7162685,0.0508524253964424,32.18195,0.0618590724490831,42,0.01785866145080364
vuOaJ5QE3-A.mp3,60.032,48000,0.020451127,0.2055862,0.0994771420955658,32.297543,0.0412138347452922,3,0.04997334754797442
O6DvbwcO318.mp3,323.86133333333333,48000,0.055088345,0.8864119,0.062147568911314,24.173567,0.0747737692926012,39,0.12042190896515381
T4Z-bIDsu70.mp3,62.9376875,48000,0.04632583,0.5340963,0.0867368429899215,30.18309,0.0596418046199796,8,0.12710984972239406
d48PDw40h8E.mp3,43.282,48000,0.04540241,0.8803191,0.0515749454498291,29.93881,0.0384227288303967,10,0.2310429277759808
03qWSXAbhTI.mp3,3421.6576875,48000,0.0431033,0.9453401,0.0455955490469932,31.565207,0.0475596373455527,707,0.20662499424849318
OzMhq2ZGgJ4.mp3,59.419875,48000,0.07974207,0.8156711,0.0977625250816345,33.95372,0.0416862119401812,0,0.0
xoINk5XK4kU.mp3,63.14666666666667,48000,0.05897894,1.0170966,0.0579875484108924,23.672832,0.0478322654534707,0,0.0
MxEpn-hpeyk.mp3,38.6960625,48000,0.08964694,0.8633081,0.1038411930203437,40.84456,0.0466809256994211,0,0.0
XFjFApX5lYM.mp3,494.3146875,48000,0.04623227,0.4061212,0.1138385981321334,33.782166,0.0856856626472714,23,0.04652906454453672
x0z281XyHOk.mp3,160.63566666666668,48000,0.02545531,1.0571008,0.024080304428935,24.305382,0.0527043518633798,51,0.3174886440744791
Hi8Dl9KZhYw.mp3,224.5601875,48000,0.09888324,0.76266176,0.129655435681343,38.121574,0.0546883581392794,1,0.004453149113976403
TGA9gVsPZf4.mp3,534.8693333333333,48000,0.051074464,0.75369525,0.0677654072642326,29.147774,0.0880001024373068,81,0.151438856094448
PoG2MPw1y2o.mp3,793.1306666666667,48000,0.10218503,1.1045554,0.0925123691558837,31.460096,0.0540296792942325,0,0.0
OGF1VYNk67g.mp3,1451.2239583333333,48000,0.083084844,0.90040183,0.0922752916812896,26.856405,0.0567947074451224,61,0.04203348466631974
Kpu-WOMD5tA.mp3,52.56997916666667,48000,0.022787627,0.44277054,0.0514659956097602,31.114748,0.0730987443573747,22,0.4184897987167105
bvJchdWbP08.mp3,143.3386875,48000,0.041504838,0.5983983,0.0693598836660385,29.619907,0.0428548818969045,22,0.15348263880259125
681IGKIoq9U.mp3,933.6279375,48000,0.09010165,0.990874,0.0909314900636673,42.284508,0.0559265064197314,249,0.2667015306619399
Eqzv6BEfzOc.mp3,32.658875,48000,0.05049897,0.4926488,0.1025050058960914,28.766148,0.0399980800436806,0,0.0
kUjisuOD7ws.mp3,1211.803,48000,0.08525416,1.4253192,0.0598140843212604,21.594849,0.0488862036794057,101,0.08334688063983997
bo2lwmYiuNs.mp3,479.8635833333333,48000,0.036062207,0.7126597,0.0506022796034812,20.15744,0.0479305549188116,6,0.012503553527278501
JbHD7qsoXXo.mp3,247.57116666666667,48000,0.030223224,0.5300086,0.0570240244269371,30.133541,0.0736423004295023,4,0.01615697035263261
ne-svUX5Rvk.mp3,49.87647916666667,48000,0.19990666,1.0906186,0.1832965761423111,37.349022,0.0507038726676112,0,0.0
C_oEjBk86L8.mp3,87.04,48000,0.035978757,0.6861736,0.0524338968098163,29.942732,0.0853850798577074,6,0.06893382352941176
TwbNjNuLtpU.mp3,15.975333333333332,48000,0.11937318,0.5765387,0.20705147087574,85.529396,0.0309038353220961,0,0.0
AI92bQbTVIY.mp3,124.50541666666666,48000,0.06818122,0.60644656,0.1124274134635925,23.981815,0.0630007465813201,0,0.0
1scMemXm3Cg.mp3,917.76,48000,0.055957507,0.9215754,0.0607194006443023,29.31757,0.0563321896501377,162,0.17651673640167365
VEiWoimhm8s.mp3,90.20954166666668,48000,0.11154311,0.94467926,0.1180751174688339,35.387684,0.0271996556514542,0,0.0
cBjqwWoIW_o.mp3,1297.2586875,48000,0.020374876,0.5946908,0.0342612937092781,24.126343,0.047611683631361,199,0.15340039879285836
Vvlr4A8KV1s.mp3,93.17008333333334,48000,0.03205619,0.6642313,0.0482605844736099,25.523102,0.0359666235868631,29,0.31125871054818205
ceR706RjZhM.mp3,36.455333333333336,48000,0.0713192,0.9788298,0.0728616937994957,33.430183,0.035536817949093,0,0.0
